participant,session,task,event_type,covariate,time,GFP_left,GFP_right,fMotionArea_left,fMotionArea_right,GazeCubes_left,GazeCubes_right,Marquardt2017GFP_left,Marquardt2017GFP_right
sub_0000,ses_com,gic,Cubes_1,intercept,3.9,-0.159058874875961,-0.115947480402032,0.460212943934991,0.287471366262155,-0.308702709291919,-0.301665893601715,0.340379652964865,0.418746567967554
sub_0000,ses_com,gic,Cubes_1,intercept,3.975,-0.167855069584157,-0.107458747616135,0.47243791041395,0.296527925587673,-0.320871900982677,-0.313961460542314,0.345913466732496,0.43973802148286
sub_0000,ses_com,gic,Cubes_1,intercept,4.05,-0.176654185191638,-0.0981508494199903,0.484216922191143,0.305276987831607,-0.333278765017803,-0.326214510585122,0.350157957430799,0.459812676793393
sub_0000,ses_com,gic,Cubes_1,intercept,4.125,-0.185377801487629,-0.0879231151272741,0.495435596185549,0.313767877686763,-0.345741748726634,-0.338334204809691,0.353085245086093,0.478835613012989
sub_0000,ses_com,gic,Cubes_1,intercept,4.2,-0.193956856016944,-0.0766861534538549,0.505972679968172,0.322047357391105,-0.358076628837332,-0.350234053291184,0.354677981461438,0.496679656262922
sub_0000,ses_com,gic,Cubes_1,intercept,4.275,-0.20233291917983,-0.0643645756637712,0.515701795028188,0.330157886435009,-0.370099553620365,-0.361833263651601,0.354929373376947,0.513226820488253
sub_0000,ses_com,gic,Cubes_1,intercept,4.35,-0.210459214167564,-0.050899480562058,0.524493367356421,0.338135960872302,-0.381630083535582,-0.373057972619018,0.353843084391458,0.528369629185094
sub_0000,ses_com,gic,Cubes_1,intercept,4.425,-0.218301362214156,-0.0362506463144108,0.53221671146537,0.346010569543868,-0.392494176133692,-0.38384233849365,0.351433018924605,0.542012298984608
sub_0000,ses_com,gic,Cubes_1,intercept,4.5,-0.225837839274349,-0.0203983796764564,0.538742230252469,0.353801802397601,-0.402527061896284,-0.394129475143149,0.347722994519383,0.554071768149159
sub_0000,ses_com,gic,Cubes_1,intercept,4.575,-0.233060136133026,-0.00334497984258512,0.543943690112037,0.361519643236387,-0.411575959625931,-0.403872211234382,0.342746309439372,0.564478555424264
sub_0000,ses_com,gic,Cubes_1,intercept,4.65,-0.239972619994173,0.0148842183541877,0.547700528477426,0.369162975700624,-0.41950258288409,-0.413033661794889,0.336545214138818,0.57317743731674
sub_0000,ses_com,gic,Cubes_1,intercept,4.725,-0.246592101668966,0.0342402488921333,0.549900149578758,0.376718827161361,-0.4261853927661,-0.421587602818406,0.329170296318308,0.580127934690416
sub_0000,ses_com,gic,Cubes_1,intercept,4.8,-0.252947118462183,0.0546503848107012,0.550440163668119,0.384161870544045,-0.431521556928575,-0.429518643415037,0.320679790267157,0.585304602538282
sub_0000,ses_com,gic,Cubes_1,intercept,4.875,-0.259076948625633,0.0760184831523786,0.54923052531063,0.391454199011953,-0.435428580158405,-0.436822193884447,0.311138821983323,0.588697119853598
sub_0000,ses_com,gic,Cubes_1,intercept,4.95,-0.265030378692727,0.098225804006442,0.546195527566874,0.398545383012018,-0.437845577793067,-0.443504231984961,0.30061860214349,0.59031017963036
sub_0000,ses_com,gic,Cubes_1,intercept,5.025,-0.270864250021886,0.121132293547216,0.541275610982564,0.405372813530472,-0.438734169855899,-0.449580873507403,0.289195579365037,0.59016318212278
sub_0000,ses_com,gic,Cubes_1,intercept,5.1,-0.276641815359493,0.144578311596611,0.534428949220798,0.411862329632956,-0.438078980733577,-0.455077756966172,0.276950566356656,0.588289737531631
sub_0000,ses_com,gic,Cubes_1,intercept,5.175,-0.28243094009686,0.168386775219447,0.525632776870046,0.417929122587577,-0.43588773646503,-0.460029255720214,0.263967851498292,0.584736987210927
sub_0000,ses_com,gic,Cubes_1,intercept,5.25,-0.288302186064178,0.192365681361024,0.514884429370579,0.423478903204418,-0.432190959094633,-0.464477534066177,0.250334308130383,0.579564755252215
sub_0000,ses_com,gic,Cubes_1,intercept,5.325,-0.294326818115208,0.216310963730405,0.502202070042751,0.428409313583976,-0.427041264928467,-0.468471466743519,0.236138513377185,0.572844544859248
sub_0000,ses_com,gic,Cubes_1,intercept,5.4,-0.300574775362119,0.240009632177293,0.48762508477857,0.432611559358733,-0.420512280781332,-0.472065443801679,0.221469887692932,0.564658396230523
sub_0000,ses_com,gic,Cubes_1,intercept,5.475,-0.307112649688951,0.26324313684609,0.471214130968756,0.435972233839066,-0.412697199277434,-0.475318084855111,0.206417865519139,0.555097624682856
sub_0000,ses_com,gic,Cubes_1,intercept,5.55,-0.314001714089679,0.285790894539378,0.4530508335672,0.438375301331357,-0.403707000837859,-0.478290888354338,0.191071106495812,0.544261459443108
sub_0000,ses_com,gic,Cubes_1,intercept,5.625,-0.321296042444651,0.307433911084464,0.433237127722811,0.439704203366795,-0.393668376029672,-0.481046842600606,0.175516755600146,0.532255604880239
sub_0000,ses_com,gic,Cubes_1,intercept,5.7,-0.32904076058589,0.327958431146849,0.411894254010041,0.439844048736345,-0.382721387351322,-0.483649025808558,0.159839759416849,0.519190746925171
sub_0000,ses_com,gic,Cubes_1,intercept,5.775,-0.337270465942478,0.347159545924334,0.389161418836801,0.4386838461301,-0.3710169141861,-0.486159222566214,0.144122244499003,0.505181028017396
sub_0000,ses_com,gic,Cubes_1,intercept,5.85,-0.346007849752607,0.364844689509353,0.365194138975084,0.436118736872439,-0.3587139284831,-0.488636583555369,0.128442962483036,0.490342514117352
sub_0000,ses_com,gic,Cubes_1,intercept,5.925,-0.355262551844473,0.38083695642256,0.340162295221598,0.432052184757677,-0.345976651652603,-0.491136354389624,0.112876805301531,0.474791677131949
sub_0000,ses_com,gic,Cubes_1,intercept,6,-0.365030273402671,0.394978175868369,0.314247925834432,0.426398080337718,-0.332971645136808,-0.493708697923111,0.0974943925189395,0.458643915523708
sub_0000,ses_com,gic,Cubes_1,intercept,6.075,-0.37529216804095,0.407131682587362,0.287642795496121,0.419082718190847,-0.319864888102114,-0.496397632411576,0.0823617315226774,0.442012134925016
sub_0000,ses_com,gic,Cubes_1,intercept,6.15,-0.386014525996774,0.417184729700241,0.260545780022497,0.410046607690354,-0.306818895679553,-0.499240105509125,0.0675399500593015,0.425005409277693
sub_0000,ses_com,gic,Cubes_1,intercept,6.225,-0.397148760456844,0.425050495548603,0.233160110780824,0.39924608055815,-0.293989930158614,-0.502265221306816,0.0530850994346509,0.407727741390266
sub_0000,ses_com,gic,Cubes_1,intercept,6.3,-0.408631699030446,0.430669644112795,0.20569052572437,0.386654661981913,-0.281525355538627,-0.505493634519242,0.0390480256180785,0.390276939882408
sub_0000,ses_com,gic,Cubes_1,intercept,6.375,-0.42038617732732,0.43401140698079,0.178340376033049,0.372264176229989,-0.269561182902084,-0.50893712256393,0.025474304521968,0.372743627304366
sub_0000,ses_com,gic,Cubes_1,intercept,6.45,-0.432321925588666,0.435074163892194,0.151308738526786,0.356085562438777,-0.258219850254441,-0.512598342722711,0.0124042368836341,0.355210391819409
sub_0000,ses_com,gic,Cubes_1,intercept,6.525,-0.444336733482262,0.433885508412885,0.124787584262893,0.338149381483442,-0.247608275850466,-0.516470777894454,-0.000127102530425643,0.337751092263767
sub_0000,ses_com,gic,Cubes_1,intercept,6.6,-0.456317872620979,0.430501795122974,0.0989590530316904,0.318506000475462,-0.23781621868884,-0.520538870717376,-0.0120897672391912,0.320430323697806
sub_0000,ses_com,gic,Cubes_1,intercept,6.675,-0.468143751207688,0.425007174632496,0.0739928818348441,0.297225447352678,-0.228914973908389,-0.524778342130008,-0.0234587991315395,0.303303047783224
sub_0000,ses_com,gic,Cubes_1,intercept,6.75,-0.47968577055053,0.417512132581423,0.050044032895146,0.27439693412618,-0.2209564243767,-0.529156686825463,-0.0342140528268541,0.28641438951323
